timestamp,id,x,y,type,cell,simid
1756909280855,2,1105.27,2382.66,mc,5,1756909269745
1756909280855,3,2332.04,1413.95,mc,3,1756909269745
1756909280855,4,698.07,1370.38,mc,6,1756909269745
1756909280855,5,2310.46,1993.95,mc,4,1756909269745
1756909280855,6,1489.51,1677.87,mc,2,1756909269745
1756909280855,7,2005.81,1308.54,mc,3,1756909269745
1756909280855,8,1863.62,2135.9,mc,4,1756909269745
1756909280855,9,540.178,1661.33,mc,6,1756909269745
1756909280855,10,1784.73,1651.38,mc,2,1756909269745
1756909280855,11,1545.98,1112.53,mc,2,1756909269745
1756909280855,12,1686.6,1750.3,mc,2,1756909269745
1756909280855,13,1159.22,685.169,mc,7,1756909269745
1756909280855,14,2011.58,778.027,mc,8,1756909269745
1756909280855,15,1879.69,1125.67,mc,8,1756909269745
1756909280855,16,1400.99,1755.32,mc,2,1756909269745
1756909280855,17,2096.38,2039.58,mc,4,1756909269745
1756909280855,18,2216.79,1609.34,mc,3,1756909269745
1756909280855,19,1431.96,2309.45,mc,5,1756909269745
1756909280855,20,869.88,2221.32,mc,5,1756909269745
1756909280855,21,1396.98,2447.1,mc,5,1756909269745
1756909280855,22,876.008,761.704,mc,7,1756909269745
1756909280855,23,1748.48,1721.2,mc,2,1756909269745
1756909280855,24,1879.24,582.456,mc,8,1756909269745
1756909280855,25,2388.65,1817.53,mc,3,1756909269745
1756909280855,26,1985.13,2218.39,mc,4,1756909269745
1756909280855,27,1403.62,1431.85,mc,2,1756909269745
1756909280855,28,1006.27,2249.38,mc,5,1756909269745
1756909280955,1,1574.43,924.346,mc,8,1756909269745
1756909280955,2,1105.52,2382.71,mc,5,1756909269745
1756909280955,3,2331.97,1414.34,mc,3,1756909269745
1756909280955,4,698.089,1370.16,mc,6,1756909269745
1756909280955,5,2310.31,1994.16,mc,4,1756909269745
1756909280955,6,1489.25,1678.15,mc,2,1756909269745
1756909280955,7,2005.84,1308.27,mc,3,1756909269745
1756909280955,8,1863.73,2135.95,mc,4,1756909269745
1756909280955,9,539.996,1661.29,mc,6,1756909269745
1756909280955,10,1784.96,1650.99,mc,2,1756909269745
1756909280955,11,1546.06,1112.7,mc,2,1756909269745
1756909280955,12,1686.16,1750.52,mc,2,1756909269745
1756909280955,13,1159.16,684.683,mc,7,1756909269745
1756909280955,14,2011.51,777.936,mc,8,1756909269745
1756909280955,15,1879.96,1125.45,mc,8,1756909269745
1756909280955,16,1400.91,1755.59,mc,2,1756909269745
1756909280955,17,2096.39,2039.4,mc,4,1756909269745
1756909280955,18,2216.82,1609.02,mc,3,1756909269745
1756909280955,19,1432.07,2308.97,mc,5,1756909269745
1756909280955,20,869.801,2221.45,mc,5,1756909269745
1756909280955,21,1396.56,2447.12,mc,5,1756909269745
1756909280955,22,875.779,761.41,mc,7,1756909269745
1756909280955,23,1748.7,1720.87,mc,2,1756909269745
1756909280955,24,1879.09,582.367,mc,8,1756909269745
1756909280955,25,2388.52,1817.45,mc,3,1756909269745
1756909280955,26,1985.01,2218.12,mc,4,1756909269745
1756909280955,27,1403.4,1431.91,mc,2,1756909269745
1756909280955,28,1006.19,2249.59,mc,5,1756909269745
1756909281055,1,1574.06,924.038,mc,8,1756909269745
1756909281055,2,1105.77,2382.76,mc,5,1756909269745
1756909281055,3,2331.9,1414.72,mc,3,1756909269745
1756909281055,4,698.108,1369.94,mc,6,1756909269745
1756909281055,5,2310.17,1994.37,mc,4,1756909269745
1756909281055,6,1488.98,1678.42,mc,2,1756909269745
1756909281055,7,2005.87,1307.99,mc,3,1756909269745
1756909281055,8,1863.83,2135.99,mc,4,1756909269745
1756909281055,9,539.815,1661.26,mc,6,1756909269745
1756909281055,10,1785.19,1650.61,mc,2,1756909269745
1756909281055,11,1546.13,1112.86,mc,2,1756909269745
1756909281055,12,1685.72,1750.74,mc,2,1756909269745
1756909281055,13,1159.09,684.198,mc,7,1756909269745
1756909281055,14,2011.44,777.846,mc,8,1756909269745
1756909281055,15,1880.23,1125.22,mc,8,1756909269745
1756909281055,16,1400.82,1755.86,mc,2,1756909269745
1756909281055,17,2096.39,2039.22,mc,4,1756909269745
1756909281055,18,2216.84,1608.7,mc,3,1756909269745
1756909281055,19,1432.17,2308.49,mc,5,1756909269745
1756909281055,20,869.721,2221.57,mc,5,1756909269745
1756909281055,21,1396.15,2447.13,mc,5,1756909269745
1756909281055,22,875.55,761.116,mc,7,1756909269745
1756909281055,23,1748.93,1720.54,mc,2,1756909269745
1756909281055,24,1878.95,582.278,mc,8,1756909269745
1756909281055,25,2388.39,1817.38,mc,3,1756909269745
1756909281055,26,1984.89,2217.85,mc,4,1756909269745
1756909281055,27,1403.19,1431.97,mc,2,1756909269745
1756909281055,28,1006.1,2249.8,mc,5,1756909269745
1756909281155,1,1573.69,923.73,mc,8,1756909269745
1756909281155,2,1106.02,2382.81,mc,5,1756909269745
1756909281155,3,2331.83,1415.1,mc,3,1756909269745
1756909281155,4,698.127,1369.73,mc,6,1756909269745
1756909281155,5,2310.03,1994.57,mc,4,1756909269745
1756909281155,6,1488.72,1678.69,mc,2,1756909269745
1756909281155,7,2005.9,1307.71,mc,3,1756909269745
1756909281155,8,1863.93,2136.04,mc,4,1756909269745
1756909281155,9,539.633,1661.22,mc,6,1756909269745
1756909281155,10,1785.43,1650.22,mc,2,1756909269745
1756909281155,11,1546.21,1113.03,mc,2,1756909269745
1756909281155,12,1685.29,1750.97,mc,2,1756909269745
1756909281155,13,1159.02,683.712,mc,7,1756909269745
1756909281155,14,2011.37,777.756,mc,8,1756909269745
1756909281155,15,1880.5,1125,mc,8,1756909269745
1756909281155,16,1400.74,1756.13,mc,2,1756909269745
1756909281155,17,2096.39,2039.03,mc,4,1756909269745
1756909281155,18,2216.86,1608.38,mc,3,1756909269745
1756909281155,19,1432.27,2308.01,mc,5,1756909269745
1756909281155,20,869.642,2221.7,mc,5,1756909269745
1756909281155,21,1395.73,2447.14,mc,5,1756909269745
1756909281155,22,875.321,760.822,mc,7,1756909269745
1756909281155,23,1749.15,1720.21,mc,2,1756909269745
1756909281155,24,1878.8,582.189,mc,8,1756909269745
1756909281155,25,2388.27,1817.3,mc,3,1756909269745
1756909281155,26,1984.78,2217.57,mc,4,1756909269745
1756909281155,27,1402.97,1432.03,mc,2,1756909269745
1756909281155,28,1006.01,2250.01,mc,5,1756909269745
1756909281255,1,1573.33,923.422,mc,8,1756909269745
1756909281255,2,1106.27,2382.86,mc,5,1756909269745
1756909281255,3,2331.76,1415.49,mc,3,1756909269745
1756909281255,4,698.146,1369.51,mc,6,1756909269745
1756909281255,5,2309.89,1994.78,mc,4,1756909269745
1756909281255,6,1488.46,1678.97,mc,2,1756909269745
1756909281255,7,2005.93,1307.43,mc,3,1756909269745
1756909281255,8,1864.03,2136.09,mc,4,1756909269745
1756909281255,9,539.452,1661.18,mc,6,1756909269745
1756909281255,10,1785.66,1649.84,mc,2,1756909269745
1756909281255,11,1546.28,1113.2,mc,2,1756909269745
1756909281255,12,1684.85,1751.19,mc,2,1756909269745
1756909281255,13,1158.95,683.226,mc,7,1756909269745
1756909281255,14,2011.3,777.666,mc,8,1756909269745
1756909281255,15,1880.76,1124.78,mc,8,1756909269745
1756909281255,16,1400.65,1756.4,mc,2,1756909269745
1756909281255,17,2096.39,2038.85,mc,4,1756909269745
1756909281255,18,2216.89,1608.06,mc,3,1756909269745
1756909281255,19,1432.38,2307.53,mc,5,1756909269745
1756909281255,20,869.563,2221.82,mc,5,1756909269745
1756909281255,21,1395.32,2447.16,mc,5,1756909269745
1756909281255,22,875.093,760.528,mc,7,1756909269745
1756909281255,23,1749.38,1719.88,mc,2,1756909269745
1756909281255,24,1878.66,582.099,mc,8,1756909269745
1756909281255,25,2388.14,1817.22,mc,3,1756909269745
1756909281255,26,1984.66,2217.3,mc,4,1756909269745
1756909281255,27,1402.76,1432.1,mc,2,1756909269745
1756909281255,28,1005.92,2250.22,mc,5,1756909269745
1756909281355,1,1572.96,923.114,mc,8,1756909269745
1756909281355,2,1106.52,2382.91,mc,5,1756909269745
1756909281355,3,2331.69,1415.87,mc,3,1756909269745
1756909281355,4,698.165,1369.29,mc,6,1756909269745
1756909281355,5,2309.74,1994.99,mc,4,1756909269745
1756909281355,6,1488.19,1679.24,mc,2,1756909269745
1756909281355,7,2005.95,1307.15,mc,3,1756909269745
1756909281355,8,1864.13,2136.13,mc,4,1756909269745
1756909281355,9,539.27,1661.15,mc,6,1756909269745
1756909281355,10,1785.9,1649.46,mc,2,1756909269745
1756909281355,11,1546.36,1113.36,mc,2,1756909269745
1756909281355,12,1684.41,1751.41,mc,2,1756909269745
1756909281355,13,1158.89,682.74,mc,7,1756909269745
1756909281355,14,2011.23,777.575,mc,8,1756909269745
1756909281355,15,1881.03,1124.56,mc,8,1756909269745
1756909281355,16,1400.56,1756.67,mc,2,1756909269745
1756909281355,17,2096.4,2038.67,mc,4,1756909269745
1756909281355,18,2216.91,1607.74,mc,3,1756909269745
1756909281355,19,1432.48,2307.05,mc,5,1756909269745
1756909281355,20,869.483,2221.95,mc,5,1756909269745
1756909281355,21,1394.91,2447.17,mc,5,1756909269745
1756909281355,22,874.864,760.234,mc,7,1756909269745
1756909281355,23,1749.61,1719.55,mc,2,1756909269745
1756909281355,24,1878.51,582.01,mc,8,1756909269745
1756909281355,25,2388.01,1817.15,mc,3,1756909269745
1756909281355,26,1984.54,2217.02,mc,4,1756909269745
1756909281355,27,1402.54,1432.16,mc,2,1756909269745
1756909281355,28,1005.84,2250.43,mc,5,1756909269745
1756909281455,1,1572.59,922.806,mc,8,1756909269745
1756909281455,2,1106.77,2382.96,mc,5,1756909269745
1756909281455,3,2331.62,1416.25,mc,3,1756909269745
1756909281455,4,698.184,1369.08,mc,6,1756909269745
1756909281455,5,2309.6,1995.2,mc,4,1756909269745
1756909281455,6,1487.93,1679.51,mc,2,1756909269745
1756909281455,7,2005.98,1306.87,mc,3,1756909269745
1756909281455,8,1864.24,2136.18,mc,4,1756909269745
1756909281455,9,539.089,1661.11,mc,6,1756909269745
1756909281455,10,1786.13,1649.07,mc,2,1756909269745
1756909281455,11,1546.44,1113.53,mc,2,1756909269745
1756909281455,12,1683.97,1751.64,mc,2,1756909269745
1756909281455,13,1158.82,682.254,mc,7,1756909269745
1756909281455,14,2011.15,777.485,mc,8,1756909269745
1756909281455,15,1881.3,1124.33,mc,8,1756909269745
1756909281455,16,1400.48,1756.94,mc,2,1756909269745
1756909281455,17,2096.4,2038.49,mc,4,1756909269745
1756909281455,18,2216.93,1607.41,mc,3,1756909269745
1756909281455,19,1432.59,2306.57,mc,5,1756909269745
1756909281455,20,869.404,2222.07,mc,5,1756909269745
1756909281455,21,1394.49,2447.18,mc,5,1756909269745
1756909281455,22,874.635,759.94,mc,7,1756909269745
1756909281455,23,1749.83,1719.21,mc,2,1756909269745
1756909281455,24,1878.37,581.921,mc,8,1756909269745
1756909281455,25,2387.89,1817.07,mc,3,1756909269745
1756909281455,26,1984.42,2216.75,mc,4,1756909269745
1756909281455,27,1402.33,1432.22,mc,2,1756909269745
1756909281455,28,1005.75,2250.64,mc,5,1756909269745
1756909281555,1,1572.22,922.498,mc,8,1756909269745
1756909281555,2,1107.02,2383.01,mc,5,1756909269745
1756909281555,3,2331.55,1416.64,mc,3,1756909269745
1756909281555,4,698.203,1368.86,mc,6,1756909269745
1756909281555,5,2309.46,1995.41,mc,4,1756909269745
1756909281555,6,1487.67,1679.79,mc,2,1756909269745
1756909281555,7,2006.01,1306.59,mc,3,1756909269745
1756909281555,8,1864.34,2136.22,mc,4,1756909269745
1756909281555,9,538.908,1661.07,mc,6,1756909269745
1756909281555,10,1786.36,1648.69,mc,2,1756909269745
1756909281555,11,1546.51,1113.7,mc,2,1756909269745
1756909281555,12,1683.53,1751.86,mc,2,1756909269745
1756909281555,13,1158.75,681.769,mc,7,1756909269745
1756909281555,14,2011.08,777.395,mc,8,1756909269745
1756909281555,15,1881.57,1124.11,mc,8,1756909269745
1756909281555,16,1400.39,1757.21,mc,2,1756909269745
1756909281555,17,2096.4,2038.3,mc,4,1756909269745
1756909281555,18,2216.96,1607.09,mc,3,1756909269745
1756909281555,19,1432.69,2306.09,mc,5,1756909269745
1756909281555,20,869.325,2222.2,mc,5,1756909269745
1756909281555,21,1394.08,2447.2,mc,5,1756909269745
1756909281555,22,874.406,759.646,mc,7,1756909269745
1756909281555,23,1750.06,1718.88,mc,2,1756909269745
1756909281555,24,1878.23,581.832,mc,8,1756909269745
1756909281555,25,2387.76,1816.99,mc,3,1756909269745
1756909281555,26,1984.31,2216.48,mc,4,1756909269745
1756909281555,27,1402.11,1432.28,mc,2,1756909269745
1756909281555,28,1005.66,2250.85,mc,5,1756909269745
1756909281655,1,1571.85,922.191,mc,8,1756909269745
1756909281655,2,1107.27,2383.07,mc,5,1756909269745
1756909281655,3,2331.48,1417.02,mc,3,1756909269745
1756909281655,4,698.222,1368.64,mc,6,1756909269745
1756909281655,5,2309.32,1995.61,mc,4,1756909269745
1756909281655,6,1487.41,1680.06,mc,2,1756909269745
1756909281655,7,2006.04,1306.31,mc,3,1756909269745
1756909281655,8,1864.44,2136.27,mc,4,1756909269745
1756909281655,9,538.726,1661.04,mc,6,1756909269745
1756909281655,10,1786.6,1648.31,mc,2,1756909269745
1756909281655,11,1546.59,1113.87,mc,2,1756909269745
1756909281655,12,1683.09,1752.08,mc,2,1756909269745
1756909281655,13,1158.68,681.283,mc,7,1756909269745
1756909281655,14,2011.01,777.305,mc,8,1756909269745
1756909281655,15,1881.84,1123.89,mc,8,1756909269745
1756909281655,16,1400.31,1757.48,mc,2,1756909269745
1756909281655,17,2096.4,2038.12,mc,4,1756909269745
1756909281655,18,2216.98,1606.77,mc,3,1756909269745
1756909281655,19,1432.79,2305.61,mc,5,1756909269745
1756909281655,20,869.245,2222.32,mc,5,1756909269745
1756909281655,21,1393.66,2447.21,mc,5,1756909269745
1756909281655,22,874.177,759.352,mc,7,1756909269745
1756909281655,23,1750.28,1718.55,mc,2,1756909269745
1756909281655,24,1878.08,581.743,mc,8,1756909269745
1756909281655,25,2387.63,1816.92,mc,3,1756909269745
1756909281655,26,1984.19,2216.2,mc,4,1756909269745
1756909281655,27,1401.9,1432.34,mc,2,1756909269745
1756909281655,28,1005.57,2251.06,mc,5,1756909269745
1756909281755,1,1571.48,921.883,mc,8,1756909269745
1756909281755,2,1107.52,2383.12,mc,5,1756909269745
1756909281755,3,2331.41,1417.4,mc,3,1756909269745
1756909281755,4,698.241,1368.42,mc,6,1756909269745
1756909281755,5,2309.17,1995.82,mc,4,1756909269745
1756909281755,6,1487.14,1680.34,mc,2,1756909269745
1756909281755,7,2006.07,1306.03,mc,3,1756909269745
1756909281755,8,1864.54,2136.32,mc,4,1756909269745
1756909281755,9,538.545,1661,mc,6,1756909269745
1756909281755,10,1786.83,1647.92,mc,2,1756909269745
1756909281755,11,1546.66,1114.03,mc,2,1756909269745
1756909281755,12,1682.66,1752.3,mc,2,1756909269745
1756909281755,13,1158.61,680.797,mc,7,1756909269745
1756909281755,14,2010.94,777.214,mc,8,1756909269745
1756909281755,15,1882.11,1123.67,mc,8,1756909269745
1756909281755,16,1400.22,1757.75,mc,2,1756909269745
1756909281755,17,2096.41,2037.94,mc,4,1756909269745
1756909281755,18,2217,1606.45,mc,3,1756909269745
1756909281755,19,1432.9,2305.13,mc,5,1756909269745
1756909281755,20,869.166,2222.45,mc,5,1756909269745
1756909281755,21,1393.25,2447.23,mc,5,1756909269745
1756909281755,22,873.948,759.058,mc,7,1756909269745
1756909281755,23,1750.51,1718.22,mc,2,1756909269745
1756909281755,24,1877.94,581.654,mc,8,1756909269745
1756909281755,25,2387.51,1816.84,mc,3,1756909269745
1756909281755,26,1984.07,2215.93,mc,4,1756909269745
1756909281755,27,1401.68,1432.41,mc,2,1756909269745
1756909281755,28,1005.49,2251.27,mc,5,1756909269745
1756909281855,1,1571.11,921.575,mc,8,1756909269745
1756909281855,2,1107.77,2383.17,mc,5,1756909269745
1756909281855,3,2331.34,1417.79,mc,3,1756909269745
1756909281855,4,698.26,1368.21,mc,6,1756909269745
1756909281855,5,2309.03,1996.03,mc,4,1756909269745
1756909281855,6,1486.88,1680.61,mc,2,1756909269745
1756909281855,7,2006.1,1305.75,mc,3,1756909269745
1756909281855,8,1864.65,2136.36,mc,4,1756909269745
1756909281855,9,538.363,1660.97,mc,6,1756909269745
1756909281855,10,1787.06,1647.54,mc,2,1756909269745
1756909281855,11,1546.74,1114.2,mc,2,1756909269745
1756909281855,12,1682.22,1752.53,mc,2,1756909269745
1756909281855,13,1158.55,680.311,mc,7,1756909269745
1756909281855,14,2010.87,777.124,mc,8,1756909269745
1756909281855,15,1882.38,1123.44,mc,8,1756909269745
1756909281855,16,1400.13,1758.02,mc,2,1756909269745
1756909281855,17,2096.41,2037.76,mc,4,1756909269745
1756909281855,18,2217.03,1606.13,mc,3,1756909269745
1756909281855,19,1433,2304.65,mc,5,1756909269745
1756909281855,20,869.087,2222.58,mc,5,1756909269745
1756909281855,21,1392.84,2447.24,mc,5,1756909269745
1756909281855,22,873.719,758.764,mc,7,1756909269745
1756909281855,23,1750.73,1717.89,mc,2,1756909269745
1756909281855,24,1877.79,581.564,mc,8,1756909269745
1756909281855,25,2387.38,1816.76,mc,3,1756909269745
1756909281855,26,1983.95,2215.65,mc,4,1756909269745
1756909281855,27,1401.47,1432.47,mc,2,1756909269745
1756909281855,28,1005.4,2251.48,mc,5,1756909269745
1756909281955,1,1570.75,921.267,mc,8,1756909269745
1756909281955,2,1108.02,2383.22,mc,5,1756909269745
1756909281955,3,2331.27,1418.17,mc,3,1756909269745
1756909281955,4,698.279,1367.99,mc,6,1756909269745
1756909281955,5,2308.89,1996.24,mc,4,1756909269745
1756909281955,6,1486.62,1680.88,mc,2,1756909269745
1756909281955,7,2006.13,1305.47,mc,3,1756909269745
1756909281955,8,1864.75,2136.41,mc,4,1756909269745
1756909281955,9,538.182,1660.93,mc,6,1756909269745
1756909281955,10,1787.3,1647.16,mc,2,1756909269745
1756909281955,11,1546.82,1114.37,mc,2,1756909269745
1756909281955,12,1681.78,1752.75,mc,2,1756909269745
1756909281955,13,1158.48,679.825,mc,7,1756909269745
1756909281955,14,2010.8,777.034,mc,8,1756909269745
1756909281955,15,1882.64,1123.22,mc,8,1756909269745
1756909281955,16,1400.05,1758.29,mc,2,1756909269745
1756909281955,17,2096.41,2037.58,mc,4,1756909269745
1756909281955,18,2217.05,1605.81,mc,3,1756909269745
1756909281955,19,1433.11,2304.17,mc,5,1756909269745
1756909281955,20,869.008,2222.7,mc,5,1756909269745
1756909281955,21,1392.42,2447.25,mc,5,1756909269745
1756909281955,22,873.491,758.47,mc,7,1756909269745
1756909281955,23,1750.96,1717.56,mc,2,1756909269745
1756909281955,24,1877.65,581.475,mc,8,1756909269745
1756909281955,25,2387.25,1816.69,mc,3,1756909269745
1756909281955,26,1983.84,2215.38,mc,4,1756909269745
1756909281955,27,1401.25,1432.53,mc,2,1756909269745
1756909281955,28,1005.31,2251.69,mc,5,1756909269745
1756909282055,1,1570.38,920.959,mc,8,1756909269745
1756909282055,2,1108.27,2383.27,mc,5,1756909269745
1756909282055,3,2331.2,1418.55,mc,3,1756909269745
1756909282055,4,698.298,1367.77,mc,6,1756909269745
1756909282055,5,2308.75,1996.45,mc,4,1756909269745
1756909282055,6,1486.35,1681.16,mc,2,1756909269745
1756909282055,7,2006.16,1305.19,mc,3,1756909269745
1756909282055,8,1864.85,2136.46,mc,4,1756909269745
1756909282055,9,538,1660.89,mc,6,1756909269745
1756909282055,10,1787.53,1646.77,mc,2,1756909269745
1756909282055,11,1546.89,1114.53,mc,2,1756909269745
1756909282055,12,1681.34,1752.97,mc,2,1756909269745
1756909282055,13,1158.41,679.34,mc,7,1756909269745
1756909282055,14,2010.73,776.944,mc,8,1756909269745
1756909282055,15,1882.91,1123,mc,8,1756909269745
1756909282055,16,1399.96,1758.56,mc,2,1756909269745
1756909282055,17,2096.41,2037.39,mc,4,1756909269745
1756909282055,18,2217.07,1605.49,mc,3,1756909269745
1756909282055,19,1433.21,2303.69,mc,5,1756909269745
1756909282055,20,868.928,2222.83,mc,5,1756909269745
1756909282055,21,1392.01,2447.27,mc,5,1756909269745
1756909282055,22,873.262,758.176,mc,7,1756909269745
1756909282055,23,1751.19,1717.22,mc,2,1756909269745
1756909282055,24,1877.5,581.386,mc,8,1756909269745
1756909282055,25,2387.13,1816.61,mc,3,1756909269745
1756909282055,26,1983.72,2215.11,mc,4,1756909269745
1756909282055,27,1401.04,1432.59,mc,2,1756909269745
1756909282055,28,1005.23,2251.9,mc,5,1756909269745
1756909282155,1,1570.01,920.651,mc,8,1756909269745
1756909282155,2,1108.52,2383.32,mc,5,1756909269745
1756909282155,3,2331.13,1418.93,mc,3,1756909269745
1756909282155,4,698.317,1367.55,mc,6,1756909269745
1756909282155,5,2308.6,1996.66,mc,4,1756909269745
1756909282155,6,1486.09,1681.43,mc,2,1756909269745
1756909282155,7,2006.19,1304.91,mc,3,1756909269745
1756909282155,8,1864.95,2136.5,mc,4,1756909269745
1756909282155,9,537.819,1660.86,mc,6,1756909269745
1756909282155,10,1787.76,1646.39,mc,2,1756909269745
1756909282155,11,1546.97,1114.7,mc,2,1756909269745
1756909282155,12,1680.9,1753.2,mc,2,1756909269745
1756909282155,13,1158.34,678.854,mc,7,1756909269745
1756909282155,14,2010.66,776.853,mc,8,1756909269745
1756909282155,15,1883.18,1122.78,mc,8,1756909269745
1756909282155,16,1399.88,1758.83,mc,2,1756909269745
1756909282155,17,2096.42,2037.21,mc,4,1756909269745
1756909282155,18,2217.1,1605.17,mc,3,1756909269745
1756909282155,19,1433.32,2303.2,mc,5,1756909269745
1756909282155,20,868.849,2222.95,mc,5,1756909269745
1756909282155,21,1391.59,2447.28,mc,5,1756909269745
1756909282155,22,873.033,757.882,mc,7,1756909269745
1756909282155,23,1751.41,1716.89,mc,2,1756909269745
1756909282155,24,1877.36,581.297,mc,8,1756909269745
1756909282155,25,2387,1816.53,mc,3,1756909269745
1756909282155,26,1983.6,2214.83,mc,4,1756909269745
1756909282155,27,1400.82,1432.66,mc,2,1756909269745
1756909282155,28,1005.14,2252.11,mc,5,1756909269745
1756909282255,1,1569.64,920.343,mc,8,1756909269745
1756909282255,2,1108.77,2383.37,mc,5,1756909269745
1756909282255,3,2331.06,1419.32,mc,3,1756909269745
1756909282255,4,698.336,1367.34,mc,6,1756909269745
1756909282255,5,2308.46,1996.86,mc,4,1756909269745
1756909282255,6,1485.83,1681.71,mc,2,1756909269745
1756909282255,7,2006.22,1304.63,mc,3,1756909269745
1756909282255,8,1865.05,2136.55,mc,4,1756909269745
1756909282255,9,537.638,1660.82,mc,6,1756909269745
1756909282255,10,1788,1646,mc,2,1756909269745
1756909282255,11,1547.04,1114.87,mc,2,1756909269745
1756909282255,12,1680.46,1753.42,mc,2,1756909269745
1756909282255,13,1158.27,678.368,mc,7,1756909269745
1756909282255,14,2010.58,776.763,mc,8,1756909269745
1756909282255,15,1883.45,1122.56,mc,8,1756909269745
1756909282255,16,1399.79,1759.1,mc,2,1756909269745
1756909282255,17,2096.42,2037.03,mc,4,1756909269745
1756909282255,18,2217.12,1604.85,mc,3,1756909269745
1756909282255,19,1433.42,2302.72,mc,5,1756909269745
1756909282255,20,868.77,2223.08,mc,5,1756909269745
1756909282255,21,1391.18,2447.29,mc,5,1756909269745
1756909282255,22,872.804,757.588,mc,7,1756909269745
1756909282255,23,1751.64,1716.56,mc,2,1756909269745
1756909282255,24,1877.22,581.208,mc,8,1756909269745
1756909282255,25,2386.87,1816.45,mc,3,1756909269745
1756909282255,26,1983.48,2214.56,mc,4,1756909269745
1756909282255,27,1400.6,1432.72,mc,2,1756909269745
1756909282255,28,1005.05,2252.32,mc,5,1756909269745
1756909282355,1,1569.27,920.035,mc,8,1756909269745
1756909282355,2,1109.02,2383.42,mc,5,1756909269745
1756909282355,3,2330.99,1419.7,mc,3,1756909269745
1756909282355,4,698.355,1367.12,mc,6,1756909269745
1756909282355,5,2308.32,1997.07,mc,4,1756909269745
1756909282355,6,1485.57,1681.98,mc,2,1756909269745
1756909282355,7,2006.25,1304.35,mc,3,1756909269745
1756909282355,8,1865.16,2136.59,mc,4,1756909269745
1756909282355,9,537.456,1660.78,mc,6,1756909269745
1756909282355,10,1788.23,1645.62,mc,2,1756909269745
1756909282355,11,1547.12,1115.03,mc,2,1756909269745
1756909282355,12,1680.03,1753.64,mc,2,1756909269745
1756909282355,13,1158.21,677.882,mc,7,1756909269745
1756909282355,14,2010.51,776.673,mc,8,1756909269745
1756909282355,15,1883.72,1122.33,mc,8,1756909269745
1756909282355,16,1399.7,1759.37,mc,2,1756909269745
1756909282355,17,2096.42,2036.85,mc,4,1756909269745
1756909282355,18,2217.14,1604.52,mc,3,1756909269745
1756909282355,19,1433.52,2302.24,mc,5,1756909269745
1756909282355,20,868.69,2223.2,mc,5,1756909269745
1756909282355,21,1390.77,2447.31,mc,5,1756909269745
1756909282355,22,872.575,757.294,mc,7,1756909269745
1756909282355,23,1751.86,1716.23,mc,2,1756909269745
1756909282355,24,1877.07,581.119,mc,8,1756909269745
1756909282355,25,2386.75,1816.38,mc,3,1756909269745
1756909282355,26,1983.37,2214.28,mc,4,1756909269745
1756909282355,27,1400.39,1432.78,mc,2,1756909269745
1756909282355,28,1004.96,2252.53,mc,5,1756909269745
1756909282455,1,1568.9,919.727,mc,8,1756909269745
1756909282455,2,1109.27,2383.48,mc,5,1756909269745
1756909282455,3,2330.92,1420.08,mc,3,1756909269745
1756909282455,4,698.374,1366.9,mc,6,1756909269745
1756909282455,5,2308.18,1997.28,mc,4,1756909269745
1756909282455,6,1485.3,1682.25,mc,2,1756909269745
1756909282455,7,2006.28,1304.07,mc,3,1756909269745
1756909282455,8,1865.26,2136.64,mc,4,1756909269745
1756909282455,9,537.275,1660.75,mc,6,1756909269745
1756909282455,10,1788.46,1645.24,mc,2,1756909269745
1756909282455,11,1547.2,1115.2,mc,2,1756909269745
1756909282455,12,1679.59,1753.86,mc,2,1756909269745
1756909282455,13,1158.14,677.397,mc,7,1756909269745
1756909282455,14,2010.44,776.582,mc,8,1756909269745
1756909282455,15,1883.99,1122.11,mc,8,1756909269745
1756909282455,16,1399.62,1759.64,mc,2,1756909269745
1756909282455,17,2096.42,2036.66,mc,4,1756909269745
1756909282455,18,2217.17,1604.2,mc,3,1756909269745
1756909282455,19,1433.63,2301.76,mc,5,1756909269745
1756909282455,20,868.611,2223.33,mc,5,1756909269745
1756909282455,21,1390.35,2447.32,mc,5,1756909269745
1756909282455,22,872.346,757,mc,7,1756909269745
1756909282455,23,1752.09,1715.9,mc,2,1756909269745
1756909282455,24,1876.93,581.03,mc,8,1756909269745
1756909282455,25,2386.62,1816.3,mc,3,1756909269745
1756909282455,26,1983.25,2214.01,mc,4,1756909269745
1756909282455,27,1400.17,1432.84,mc,2,1756909269745
1756909282455,28,1004.88,2252.74,mc,5,1756909269745
1756909282555,1,1568.53,919.419,mc,8,1756909269745
1756909282555,2,1109.52,2383.53,mc,5,1756909269745
1756909282555,3,2330.85,1420.47,mc,3,1756909269745
1756909282555,4,698.393,1366.68,mc,6,1756909269745
1756909282555,5,2308.03,1997.49,mc,4,1756909269745
1756909282555,6,1485.04,1682.53,mc,2,1756909269745
1756909282555,7,2006.3,1303.79,mc,3,1756909269745
1756909282555,8,1865.36,2136.69,mc,4,1756909269745
1756909282555,9,537.093,1660.71,mc,6,1756909269745
1756909282555,10,1788.7,1644.85,mc,2,1756909269745
1756909282555,11,1547.27,1115.37,mc,2,1756909269745
1756909282555,12,1679.15,1754.09,mc,2,1756909269745
1756909282555,13,1158.07,676.911,mc,7,1756909269745
